id,uri,sigla,nome,apelido,codTipoOrgao,tipoOrgao,nomePublicacao,nomeResumido,data_captura
10034,https://dadosabertos.camara.leg.br/api/v2/orgaos/10034,,Diretor da Consultoria Legislativa,Diretor da Consultoria Legislativa,12000,Órgão da Câmara dos Deputados,Diretor da Consultoria Legislativa,Diretor da Consultoria Legislativa,2026-06-01 00:27:13
10045,https://dadosabertos.camara.leg.br/api/v2/orgaos/10045,,Secretaria-Geral da Mesa,Secretaria-Geral da Mesa,12000,Órgão da Câmara dos Deputados,Secretaria Geral da Mesa,Secretaria-Geral da Mesa,2026-06-01 00:27:13
5470,https://dadosabertos.camara.leg.br/api/v2/orgaos/5470,1SECM,Primeira Secretaria,1ª Secretaria,1,Comissão Diretora,1ª Secretaria da Câmara dos Deputados,1ª Secretaria,2026-06-01 00:27:13
102846,https://dadosabertos.camara.leg.br/api/v2/orgaos/102846,1SECM-OF,Primeira Secretaria - Ofícios,1ª Secretaria - Ofícios,1,Comissão Diretora,1ª Secretaria - Ofícios,1Secm-Of,2026-06-01 00:27:13
5468,https://dadosabertos.camara.leg.br/api/v2/orgaos/5468,1VIPR,Primeira Vice-Presidência,1ª Vice-Presidência,1,Comissão Diretora,1ª Vice-Presidência da Câmara dos Deputados,1ª Vice-Presidência,2026-06-01 00:27:13
5471,https://dadosabertos.camara.leg.br/api/v2/orgaos/5471,2SECM,Segunda Secretaria da Câmara dos Deputados,2ª Secretaria,1,Comissão Diretora,2ª Secretaria da Câmara dos Deputados,2ª Secretaria,2026-06-01 00:27:13
5469,https://dadosabertos.camara.leg.br/api/v2/orgaos/5469,2VIPR,Segunda Vice-Presidência,2ª Vice-Presidência,1,Comissão Diretora,2ª Vice-Presidência da Câmara dos Deputados,2ª Vice-Presidência,2026-06-01 00:27:13
5472,https://dadosabertos.camara.leg.br/api/v2/orgaos/5472,3SECM,Terceira Secretaria,3ª Secretaria,1,Comissão Diretora,3ª Secretaria da Câmara dos Deputados,3ª Secretaria,2026-06-01 00:27:13
5473,https://dadosabertos.camara.leg.br/api/v2/orgaos/5473,4SECM,Quarta Secretaria,4ª Secretaria,1,Comissão Diretora,4ª Secretaria da Câmara dos Deputados,4ª Secretaria,2026-06-01 00:27:13
100854,https://dadosabertos.camara.leg.br/api/v2/orgaos/100854,APLEN(SGM),Assessoria de Plenário,APLEN(SGM),12000,Órgão da Câmara dos Deputados,APLEN(SGM),,2026-06-01 00:27:13
100293,https://dadosabertos.camara.leg.br/api/v2/orgaos/100293,ARQUIVO,CeDI - Coordenação de Arquivo da Câmara dos Deputados,ARQUIVO,12000,Órgão da Câmara dos Deputados,ARQUIVO,,2026-06-01 00:27:13
539644,https://dadosabertos.camara.leg.br/api/v2/orgaos/539644,BANEGRA,"Bancada Negra da Câmara dos Deputados, criada pela Resolução n. 6, de 2023, que acresceu ao Regimento Interno da Câmara dos Deputados o Capítulo VI, do Título I, com os artigos 13-A e 13-B",Bancada Negra da Câmara dos Deputados,15,COORDENADORIA DA MULHER,,,2026-06-01 00:27:13
2001,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,CAPADR,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural","Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2,Comissão Permanente,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",Agropecuária,2026-06-01 00:27:13
101543,https://dadosabertos.camara.leg.br/api/v2/orgaos/101543,CARF,Conselho Administrativo de Recursos Fiscais,Conselho Administrativo de Recursos Fiscais,11,Conselho,,,2026-06-01 00:27:13
539388,https://dadosabertos.camara.leg.br/api/v2/orgaos/539388,CASP,Comissão de Administração e Serviço Público,Administração e Serviço Público,2,Comissão Permanente,Comissão de Administração e Serviço Público,Serviço Público,2026-06-01 00:27:13
2003,https://dadosabertos.camara.leg.br/api/v2/orgaos/2003,CCJC,Comissão de Constituição e Justiça e de Cidadania,Constituição e Justiça e de Cidadania,2,Comissão Permanente,Comissão de Constituição e Justiça e de Cidadania,Constituição e Justiça,2026-06-01 00:27:13
539385,https://dadosabertos.camara.leg.br/api/v2/orgaos/539385,CCOM,Comissão de Comunicação,Comunicação,2,Comissão Permanente,Comissão de Comunicação,Comunicação,2026-06-01 00:27:13
538638,https://dadosabertos.camara.leg.br/api/v2/orgaos/538638,CCOMSOC,Conselho Consultivo de Comunicação Social,Conselho Consultivo de Comunicação Social,11,Conselho,Conselho Consultivo de Comunicação Social,Comunicação Social,2026-06-01 00:27:13
186,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,CCP,COORDENAÇÃO DE COMISSÕES PERMANENTES,COORDENAÇÃO DE COMISSÕES PERMANENTES,12000,Órgão da Câmara dos Deputados,COORDENAÇÃO DE COMISSÕES PERMANENTES,,2026-06-01 00:27:13
1002,https://dadosabertos.camara.leg.br/api/v2/orgaos/1002,CCT,Coordenação de Comissões Temporárias,Coordenação de Comissões Temporárias,12000,Órgão da Câmara dos Deputados,Coordenação de Comissões Temporárias,,2026-06-01 00:27:13
2002,https://dadosabertos.camara.leg.br/api/v2/orgaos/2002,CCTI,"Comissão de Ciência, Tecnologia e Inovação","Ciência, Tecnologia e Inovação",2,Comissão Permanente,"Comissão de Ciência, Tecnologia e Inovação",Ciência e Tecnologia,2026-06-01 00:27:13
536996,https://dadosabertos.camara.leg.br/api/v2/orgaos/536996,CCULT,Comissão de Cultura,Cultura,2,Comissão Permanente,Comissão de Cultura,Cultura,2026-06-01 00:27:13
2004,https://dadosabertos.camara.leg.br/api/v2/orgaos/2004,CDC,Comissão de Defesa do Consumidor,Defesa do Consumidor,2,Comissão Permanente,Comissão de Defesa do Consumidor,Consumidor,2026-06-01 00:27:13
2008,https://dadosabertos.camara.leg.br/api/v2/orgaos/2008,CDE,Comissão de Desenvolvimento Econômico,Desenvolvimento Econômico,2,Comissão Permanente,Comissão de Desenvolvimento Econômico,Desenvolvimento Econômico,2026-06-01 00:27:13
2007,https://dadosabertos.camara.leg.br/api/v2/orgaos/2007,CDHMIR,"Comissão de Direitos Humanos, Minorias e Igualdade Racial","Direitos Humanos, Minorias e Igualdade Racial",2,Comissão Permanente,"Comissão de Direitos Humanos, Minorias e Igualdade Racial",Direitos Humanos,2026-06-01 00:27:13
537148,https://dadosabertos.camara.leg.br/api/v2/orgaos/537148,CDMULHER,"Coordenadoria dos Direitos da Mulher (Resolução da Câmara dos Deputados nº 31, de 2013, que dispõe sobre a Secretaria da Mulher)",Coordenadoria dos Direitos da Mulher,15,COORDENADORIA DA MULHER,COORDENADORIA DOS DIREITOS DA MULHER,Direitos da Mulher,2026-06-01 00:27:13
2006,https://dadosabertos.camara.leg.br/api/v2/orgaos/2006,CDU,Comissão de Desenvolvimento Urbano,Desenvolvimento Urbano,2,Comissão Permanente,Comissão de Desenvolvimento Urbano,Desenvolvimento Urbano,2026-06-01 00:27:13
2009,https://dadosabertos.camara.leg.br/api/v2/orgaos/2009,CE,Comissão de Educação,Educação,2,Comissão Permanente,Comissão de Educação,Educação,2026-06-01 00:27:13
399,https://dadosabertos.camara.leg.br/api/v2/orgaos/399,CMIN,CONSELHO DE MINISTÉRIOS,CONSELHO DE MINISTÉRIOS,12000,Órgão da Câmara dos Deputados,CONSELHO DE MINISTÉRIOS,,2026-06-01 00:27:13
539411,https://dadosabertos.camara.leg.br/api/v2/orgaos/539411,CECANCER,"Comissão Especial destinada a acompanhar as ações de prevenção e combate ao câncer, ao acidente vascular cerebral (AVC) e às doenças do coração.","Prevenção e Combate ao Câncer, AVC e Doenças do Coração",3,Comissão Especial,"Comissão Especial sobre Prevenção e Combate ao Câncer, AVC e Doenças do Coração",Combate ao Câncer,2026-06-01 00:27:13
537987,https://dadosabertos.camara.leg.br/api/v2/orgaos/537987,CEDE2017,Centro de Estudos e Debates Estratégicos,Centro de Estudos e Debates Estratégicos,11,Conselho,Centro de Estudos e Debates Estratégicos,Cedes,2026-06-01 00:27:13
537989,https://dadosabertos.camara.leg.br/api/v2/orgaos/537989,CEDE2017,Centro de Estudos e Debates Estratégicos,CENTRO DE ESTUDOS E DEBATES ESTRATÉGICOS,11,Conselho,CENTRO DE ESTUDOS E DEBATES ESTRATÉGICOS,,2026-06-01 00:27:13
537020,https://dadosabertos.camara.leg.br/api/v2/orgaos/537020,CEDES,Centro de Estudos e Debates Estratégicos,Centro de Estudos e Debates Estratégicos,11,Conselho,CENTRO DE ESTUDOS E DEBATES ESTRATÉGICOS,Centro de Estudos,2026-06-01 00:27:13
538544,https://dadosabertos.camara.leg.br/api/v2/orgaos/538544,CEDES,Centro de Estudos e Debates Estratégicos,CENTRO DE ESTUDOS E DEBATES ESTRATÉGICOS,11,Conselho,CENTRO DE ESTUDOS E DEBATES ESTRATÉGICOS,,2026-06-01 00:27:13
539635,https://dadosabertos.camara.leg.br/api/v2/orgaos/539635,CEDESNAT,Comissão Especial destinada a estudar e analisar formas de prevenção e auxílio a desastres e calamidades naturais que vêm assolando o Território Nacional,Prevenção e Auxílio a Desastres e Calamidades Naturais,3,Comissão Especial,Comissão Especial sobre Prevenção e Auxílio a Desastres e Calamidades Naturais,Desastres Naturais,2026-06-01 00:27:13
100046,https://dadosabertos.camara.leg.br/api/v2/orgaos/100046,CEDI,Centro de Documentação e Informação,CeDI,12000,Órgão da Câmara dos Deputados,CeDI,,2026-06-01 00:27:13
539589,https://dadosabertos.camara.leg.br/api/v2/orgaos/539589,CEDIRDIG,"Comissão Especial para estudo, atualização, modernização e adaptação de normas jurídicas brasileiras, no sentido de incorporar a elas os avanços tecnológicos nas relações interpessoais e atividades diárias",Direito Digital,3,Comissão Especial,Comissão Especial sobre Direito Digital,Direito Digital,2026-06-01 00:27:13
6910,https://dadosabertos.camara.leg.br/api/v2/orgaos/6910,CEDOS,Comissão Especial de Documentos Sigilosos,RES 29/93 - Documentos Sigilosos,3,Comissão Especial,Comissão Especial de Documentos Sigilosos (Resolução 29/93),Documentos Sigilosos,2026-06-01 00:27:13
539419,https://dadosabertos.camara.leg.br/api/v2/orgaos/539419,CEENERG,"Comissão Especial para estudo, avaliação e acompanhamento das iniciativas e medidas adotadas para transição energética - Fontes Renováveis e Produção de Hidrogênio Verde no Brasil",Transição Energética e Produção de Hidrogênio Verde,3,Comissão Especial,Comissão Especial sobre Transição Energética e Produção de Hidrogênio Verde,Hidrogênio Verde,2026-06-01 00:27:13
100846,https://dadosabertos.camara.leg.br/api/v2/orgaos/100846,CENIN,CENTRO DE INFORMÁTICA,CENIN,12000,Órgão da Câmara dos Deputados,CENIN,,2026-06-01 00:27:13
539410,https://dadosabertos.camara.leg.br/api/v2/orgaos/539410,CEOBSTET,Comissão Especial para estudo das razões do aumento de denúncias de violência obstétrica e a alta taxa de morte materna no Brasil,Violência Obstétrica e Morte Materna,3,Comissão Especial,Comissão Especial sobre Violência Obstétrica e Morte Materna,Violência Obstétrica,2026-06-01 00:27:13
481,https://dadosabertos.camara.leg.br/api/v2/orgaos/481,CESPACT,CESP - APLICAÇÃO DO CODIGO DE TRANSITO,CESP - APLICAÇÃO DO CODIGO DE TRANSITO,6,Comissão Mista Permanente,CESP - APLICAÇÃO DO CODIGO DE TRANSITO,,2026-06-01 00:27:13
537236,https://dadosabertos.camara.leg.br/api/v2/orgaos/537236,CESPO,Comissão do Esporte,Esporte,2,Comissão Permanente,Comissão do Esporte,Esportes,2026-06-01 00:27:13
102328,https://dadosabertos.camara.leg.br/api/v2/orgaos/102328,CEURG,Comissão especial para receber o parecer proferido em Plenário de matéria em regime de urgência que não teve a comissão especial constituída,Comissão Especial do Parecer Proferido em Plenário,3,Comissão Especial,Comissão Especial sobre o Parecer Proferido em Plenário de Matéria Urgente,Parecer em Plenário,2026-06-01 00:27:13
539837,https://dadosabertos.camara.leg.br/api/v2/orgaos/539837,CEXBRLEG,Comissão Externa destinada a discutir os atos de pirataria e a agenda do chamado “Brasil Legal”,"Atos de pirataria e agenda do ""Brasil Legal""",5,Comissão Externa,"Comissão Externa sobre os atos de pirataria e a agenda do ""Brasil Legal""","Pirataria e a agenda do ""Brasil Legal""",2026-06-01 00:27:13
539421,https://dadosabertos.camara.leg.br/api/v2/orgaos/539421,CEXCHUMA,Comissão Externa destinada a acompanhar a grave situação do Estado do Maranhão em decorrência das fortes chuvas,Grave Situação no Maranhão em Decorrência das Fortes Chuvas,5,Comissão Externa,Comissão Externa sobre Grave Situação no Maranhão em Decorrência das Fortes Chuv,Chuvas no Maranhão,2026-06-01 00:27:13
539637,https://dadosabertos.camara.leg.br/api/v2/orgaos/539637,CEXCIRS,"Comissão Externa destinada a apurar e acompanhar os danos causados pelas enchentes de 2023 e 2024, que atingiram o estado do Rio Grande do Sul",Danos Causados pelas Enchentes no Rio Grande do Sul,5,Comissão Externa,Comissão Externa sobre Danos Causados pelas Enchentes no Rio Grande do Sul,Enchentes do RS,2026-06-01 00:27:13
539849,https://dadosabertos.camara.leg.br/api/v2/orgaos/539849,CEXEXPLO,Comissão Externa de Prevenção e Enfrentamento da Violência Sexual Infantojuvenil.,Prevenção e Enfrentamento da Violência Sexual Infantojuvenil,5,Comissão Externa,Comissão Externa sobre Prevenção e Enfrentamento da Violência Sexual Infantojuvenil,Violência Sexual Infantojuvenil,2026-06-01 00:27:13
539414,https://dadosabertos.camara.leg.br/api/v2/orgaos/539414,CEXFPM,"Comissão Externa destinada a verificar a situação dos municípios que perderam recursos financeiros do FPM, depois dos cálculos feitos pelo TCU, com base no Censo inacabado do IBGE",Situação dos Municípios que Perderam Recursos do FPM,5,Comissão Externa,Comissão Externa sobre a situação dos municípios que perderam recursos do FPM,Municípios,2026-06-01 00:27:13
539407,https://dadosabertos.camara.leg.br/api/v2/orgaos/539407,CEXMABRU,"Comissão Externa destinada a fiscalizar os rompimentos de barragens, em especial acompanhar a repactuação do acordo de Mariana e a reparação do crime de Brumadinho",Fiscalização dos Rompimentos de Barragens e Repactuação,5,Comissão Externa,Comissão Externa sobre fiscalização dos rompimentos de barragens e repactuação,Rompimentos de Barragens,2026-06-01 00:27:13
102424,https://dadosabertos.camara.leg.br/api/v2/orgaos/102424,MPV101220,Comissão Mista da MPV 1012/2020,MPV101220,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
539760,https://dadosabertos.camara.leg.br/api/v2/orgaos/539760,CEXMINAS,"Comissão Externa, sem ônus para a Câmara dos Deputados, destinada a acompanhar os impactos sociais, ambientais e econômicos na região do Município de Conceição do Pará, no estado de Minas Gerais, em função de um deslizamento de pilha de rejeitos de minério da mineradora Jaguar Mining",Deslizamento de rejeitos de minério em Conceição do Pará/MG,5,Comissão Externa,Comissão Externa sobre o deslizamento de rejeitos de minério em Conceição do Par,Deslizamento no Pará,2026-06-01 00:27:13
539413,https://dadosabertos.camara.leg.br/api/v2/orgaos/539413,CEXOBRAS,Comissão Externa destinada a acompanhar e monitorar a conclusão das obras públicas paralisadas e inacabadas no país,Obras Públicas Paralisadas e Inacabadas no País,5,Comissão Externa,Comissão Externa sobre Obras Públicas Paralisadas e Inacabadas no País,Obras inacabadas,2026-06-01 00:27:13
539416,https://dadosabertos.camara.leg.br/api/v2/orgaos/539416,CEXRIOSF,Comissão Externa destinada a fiscalizar e acompanhar in loco a atual situação que se encontra a transposição do rio São Francisco,Transposição do Rio São Francisco,5,Comissão Externa,Comissão Externa sobre a Transposição do Rio São Francisco,Rio São Francisco,2026-06-01 00:27:13
539796,https://dadosabertos.camara.leg.br/api/v2/orgaos/539796,CEXRSFEM,Comissão Externa destinada a acompanhar os graves casos de feminicídios ocorridos no Estado do Rio Grande do Sul,Feminicídios ocorridos no Estado do Rio Grande do Sul,5,Comissão Externa,Comissão Externa sobre os Feminicídios ocorridos no Estado do Rio Grande do Sul,Feminicídios no RS,2026-06-01 00:27:13
539423,https://dadosabertos.camara.leg.br/api/v2/orgaos/539423,CEXSAUMT,"Comissão Externa destinada a acompanhar, in loco, o processo de intervenção na saúde pública do município de Cuiabá-MT, decretado pelo Tribunal de Justiça do estado de Mato Grosso",Intervenção na Saúde Pública do Município de Cuiabá-MT,5,Comissão Externa,Comissão Externa sobre a Intervenção na Saúde Pública do Município de Cuiabá-MT,Saúde em Cuiabá,2026-06-01 00:27:13
539422,https://dadosabertos.camara.leg.br/api/v2/orgaos/539422,CEXSOLAL,"Comissão Externa destinada a acompanhar e fiscalizar os danos sociais, ambientais e econômicos, dentre outros, causados pelo afundamento do solo na cidade de Maceió-AL",Colapso do Solo em Bairros de Maceió-AL,5,Comissão Externa,Comissão Externa sobre o Colapso do Solo em Bairros de Maceió-AL,Colapso do Solo,2026-06-01 00:27:13
539630,https://dadosabertos.camara.leg.br/api/v2/orgaos/539630,CEXTUBER,"Comissão Externa destinada a elaborar propostas para analisar o enfrentamento da tuberculose como compromisso internacional para a eliminação desta doença como problema de saúde pública até o ano de 2030, conforme preconizado pela Organização das Nações Unidas (ONU)",Propostas para Análise do Enfrentamento da Tuberculose,5,Comissão Externa,Comissão Externa sobre Propostas para Análise do Enfrentamento da Tuberculose,Tuberculose,2026-06-01 00:27:13
539788,https://dadosabertos.camara.leg.br/api/v2/orgaos/539788,CEXTUNEL,"Comissão Externa destinada a acompanhar e monitorar as obras do túnel submerso Santos-Guarujá, projeto de infraestrutura e mobilidade lançado pelo Governo Federal, que visa promover a ligação seca dos Municípios de Santos e Guarujá, no litoral do Estado de São Paulo, por meio de passagem submersa sob o canal do Porto de Santos.",Monitorar obras do túnel Santos-Guarujá,5,Comissão Externa,Comissão Externa para Monitorar Obras do Túnel Santos-Guarujá,Túnel Santos-Guarujá,2026-06-01 00:27:13
539406,https://dadosabertos.camara.leg.br/api/v2/orgaos/539406,CEXYANOM,"Comissão Externa destinada a acompanhar as autoridades competentes na investigação e apuração da crise humanitária dos indígenas Yanomami, na região Norte do país",Acompanhar Investigação da Crise Humanitária dos Yanomami,5,Comissão Externa,Comissão Externa para acompanhar a investigação da crise dos Yanomami,Yanomamis,2026-06-01 00:27:13
539838,https://dadosabertos.camara.leg.br/api/v2/orgaos/539838,CEXZMATA,"Comissão Externa destinada a acompanhar, fiscalizar e propor medidas relativas aos impactos das chuvas intensas ocorridas na Zona da Mata de Minas Gerais",Impacto das chuvas intensas ocorridas na Zona da Mata - MG,5,Comissão Externa,Comissão Externa sobre os impactos das chuvas intensas ocorridas na Zona da Mata - MG,Enchentes na Zona da Mata - MG,2026-06-01 00:27:13
2011,https://dadosabertos.camara.leg.br/api/v2/orgaos/2011,CFFC,Comissão de Fiscalização Financeira e Controle,Fiscalização Financeira e Controle,2,Comissão Permanente,Comissão de Fiscalização Financeira e Controle,Fiscalização Financeira,2026-06-01 00:27:13
2010,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,CFT,Comissão de Finanças e Tributação,Finanças e Tributação,2,Comissão Permanente,Comissão de Finanças e Tributação,Finanças e Tributação,2026-06-01 00:27:13
539386,https://dadosabertos.camara.leg.br/api/v2/orgaos/539386,CICS,"Comissão de Indústria, Comércio e Serviços","Indústria, Comércio e Serviços",2,Comissão Permanente,"Comissão de Indústria, Comércio e Serviços",Indústria e Comércio,2026-06-01 00:27:13
537871,https://dadosabertos.camara.leg.br/api/v2/orgaos/537871,CIDOSO,Comissão de Defesa dos Direitos da Pessoa Idosa,Defesa dos Direitos da Pessoa Idosa,2,Comissão Permanente,Comissão de Defesa dos Direitos da Pessoa Idosa,Idosos,2026-06-01 00:27:13
2017,https://dadosabertos.camara.leg.br/api/v2/orgaos/2017,CINDRE,Comissão de Integração Nacional e Desenvolvimento Regional,Integração Nacional e Desenvolvimento Regional,2,Comissão Permanente,Comissão de Integração Nacional e Desenvolvimento Regional,Integração Nacional,2026-06-01 00:27:13
5438,https://dadosabertos.camara.leg.br/api/v2/orgaos/5438,CLP,Comissão de Legislação Participativa,Legislação Participativa,2,Comissão Permanente,Comissão de Legislação Participativa,Legislação Participativa,2026-06-01 00:27:13
301,https://dadosabertos.camara.leg.br/api/v2/orgaos/301,CM,CONSELHO DE MINISTROS,CONSELHO DE MINISTROS,12000,Órgão da Câmara dos Deputados,CONSELHO DE MINISTROS,,2026-06-01 00:27:13
6174,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,CMADS,Comissão de Meio Ambiente e Desenvolvimento Sustentável,Meio Ambiente e Desenvolvimento Sustentável,2,Comissão Permanente,Comissão de Meio Ambiente e Desenvolvimento Sustentável,Meio Ambiente,2026-06-01 00:27:13
5504,https://dadosabertos.camara.leg.br/api/v2/orgaos/5504,CMCCAI,Comissão Mista de Controle das Atividades de Inteligência - CCAI,Comissão Mista de Controle das Atividades de Inteligência,6,Comissão Mista Permanente,Comissão Mista de Controle das Atividades de Inteligência,Atividades de Inteligência,2026-06-01 00:27:13
2012,https://dadosabertos.camara.leg.br/api/v2/orgaos/2012,CME,Comissão de Minas e Energia,Minas e Energia,2,Comissão Permanente,Comissão de Minas e Energia,Minas e Energia,2026-06-01 00:27:13
536995,https://dadosabertos.camara.leg.br/api/v2/orgaos/536995,CMMC13,Comissão Mista Permanente sobre Mudanças Climáticas - CMMC,Comissão Mista Permanente sobre Climas,6,Comissão Mista Permanente,Comissão Mista Permanente sobre Climas,Clima,2026-06-01 00:27:13
6855,https://dadosabertos.camara.leg.br/api/v2/orgaos/6855,CMO,"Comissão Mista de Planos, Orçamentos Públicos e Fiscalização",Comissão Mista de Orçamento,6,Comissão Mista Permanente,Comissão Mista de Orçamento,Orçamento,2026-06-01 00:27:13
6932,https://dadosabertos.camara.leg.br/api/v2/orgaos/6932,CMPFIPA,Comissão Mista Representativa do Congresso Nacional no Fórum Interparlamentar das Américas - FIPA,Comissão Mista do Fórum Interparlamentar das Américas,6,Comissão Mista Permanente,Comissão Mista Representativa do Congresso no Fórum Interparlamentar Américas,Fórum Interparlamentar,2026-06-01 00:27:13
6723,https://dadosabertos.camara.leg.br/api/v2/orgaos/6723,CMPFIPA,Comissão Mista Representativa do Congresso Nacional no Fórum Interparlamentar das Américas - FIPA,Fórum Interparlamentar das Américas,6,Comissão Mista Permanente,Comissão Mista Representativa do Congresso no Fórum Interparlamentar Américas,Fórum Interpalamenta,2026-06-01 00:27:13
538598,https://dadosabertos.camara.leg.br/api/v2/orgaos/538598,CMPPLP,Comissão Mista do Congresso Nacional de Assuntos Relacionados à Comunidade dos Países de Língua Portuguesa,Países de Língua Portuguesa,6,Comissão Mista Permanente,Comissão Mista Permanente dos Países de Língua Portuguesa,Países Língua Portuguesa,2026-06-01 00:27:13
537237,https://dadosabertos.camara.leg.br/api/v2/orgaos/537237,CMPVIOMU,Comissão Permanente Mista de Combate à Violência contra a Mulher.,Comissão Mista de Combate à Violência contra a Mulher,6,Comissão Mista Permanente,Comissão Mista Permanente de Combate à Violência contra a Mulher,Violência contra a Mulher,2026-06-01 00:27:13
537870,https://dadosabertos.camara.leg.br/api/v2/orgaos/537870,CMULHER,Comissão de Defesa dos Direitos da Mulher,Defesa dos Direitos da Mulher,2,Comissão Permanente,Comissão de Defesa dos Direitos da Mulher,Mulher,2026-06-01 00:27:13
111,https://dadosabertos.camara.leg.br/api/v2/orgaos/111,CN,CONGRESSO NACIONAL,CONGRESSO NACIONAL,81001,Órgão do Congresso Nacional,CN,Congresso Nacional,2026-06-01 00:27:13
2342,https://dadosabertos.camara.leg.br/api/v2/orgaos/2342,CN-Covid19,Comissão Mista de acompanhamento das medidas relacionadas ao coronavírus (Covid-19),Comissão Mista de acompanhamento das medidas relacionadas ao coronavírus (Covid-19),81002,Comissão Mista,Comissão Mista de acompanhamento das medidas relacionadas ao coronavírus (Covid-19),,2026-06-01 00:27:13
100002,https://dadosabertos.camara.leg.br/api/v2/orgaos/100002,COAPP(SGM),Coordenação de Apoio ao Plenário - SGM,COAPP(SGM),12000,Órgão da Câmara dos Deputados,COAPP(SGM),,2026-06-01 00:27:13
100047,https://dadosabertos.camara.leg.br/api/v2/orgaos/100047,COAPS(SGM),Coordenação de Apoio Administrativo - SGM,COAPS(SGM),12000,Órgão da Câmara dos Deputados,COAPS(SGM),,2026-06-01 00:27:13
10033,https://dadosabertos.camara.leg.br/api/v2/orgaos/10033,COAUD,Coordenação de Audiovisual da Câmara dos Deputados,Coordenação de Audiovisual da Câmara dos Deputados,12000,Órgão da Câmara dos Deputados,Coordenação de Audiovisual da Câmara dos Deputados,Coordenação de Audiovisual da Câmara dos Deputados,2026-06-01 00:27:13
100207,https://dadosabertos.camara.leg.br/api/v2/orgaos/100207,CODIS,Coordenação de Dissiminação da Informação,CODIS (Cenin),12000,Órgão da Câmara dos Deputados,CODIS (Cenin),,2026-06-01 00:27:13
5306,https://dadosabertos.camara.leg.br/api/v2/orgaos/5306,COESTUDO,"Dispõe sobre o Conselho de Altos Estudos e Avaliação Tecnológica, de que trata o artigo 275 do Regimento Interno.",CONSELHO DE ALTOS ESTUDOS E AVALIAÇÃO TECNOLOGICA,11,Conselho,CONSELHO DE ALTOS ESTUDOS E AVALIAÇÃO TECNOLOGICA,,2026-06-01 00:27:13
5971,https://dadosabertos.camara.leg.br/api/v2/orgaos/5971,COETICA,Conselho de Ética e Decoro Parlamentar da Câmara dos Deputados,Conselho de Ética e Decoro Parlamentar,11,Conselho,Conselho de Ética e Decoro Parlamentar,Conselho de Ética,2026-06-01 00:27:13
538908,https://dadosabertos.camara.leg.br/api/v2/orgaos/538908,COETICA25,Conselho de Ética e Decoro Parlamentar da Câmara dos Deputados,Conselho de Ética e Decoro Parlamentar,11,Conselho,,,2026-06-01 00:27:13
340,https://dadosabertos.camara.leg.br/api/v2/orgaos/340,COFF,Consultoria de Orçamento e Fiscalização Financeira da Câmara dos Deputados,Consultoria de Orçamento e Fiscalização Financeira da Câmara,12000,Órgão da Câmara dos Deputados,Consultoria de Orçamento e Fiscalização Financeira da Câmara,,2026-06-01 00:27:13
100648,https://dadosabertos.camara.leg.br/api/v2/orgaos/100648,COMPI(SGM),Coordenação de Registro de Comissões e Movimentação Parlamentar - SGM,COMPI(SGM),12000,Órgão da Câmara dos Deputados,COMPI(SGM),,2026-06-01 00:27:13
100382,https://dadosabertos.camara.leg.br/api/v2/orgaos/100382,CONLE,Consultoria Legislativa,CONLE,12000,Órgão da Câmara dos Deputados,CONLE,,2026-06-01 00:27:13
539449,https://dadosabertos.camara.leg.br/api/v2/orgaos/539449,CONMP,Coordenadoria-Geral do Observatório Nacional da Mulher na Política,Observatório Nacional da Mulher na Política,15,COORDENADORIA DA MULHER,,,2026-06-01 00:27:13
6421,https://dadosabertos.camara.leg.br/api/v2/orgaos/6421,CONSALTO,Conselho de Altos Estudos e Avaliação Tecnológica,CONSELHO DE ALTOS ESTUDOS E AVALIAÇAO TECNOLOGICA,11,Conselho,CONSELHO DE ALTOS ESTUDOS E AVALIAÇAO TECNOLOGICA,,2026-06-01 00:27:13
5356,https://dadosabertos.camara.leg.br/api/v2/orgaos/5356,CONSE99,Conselho da República. (Art. 89 da CF),CONSELHO DA REPÚBLICA,11,Conselho,CONSELHO DA REPÚBLICA,,2026-06-01 00:27:13
5972,https://dadosabertos.camara.leg.br/api/v2/orgaos/5972,CONSESP,Conselho Nacional de Esporte.,CONSELHO NACIONAL DE ESPORTE,11,Conselho,CONSELHO NACIONAL DE ESPORTE,,2026-06-01 00:27:13
101888,https://dadosabertos.camara.leg.br/api/v2/orgaos/101888,COORD,Coordenador da Comissão Externa,,12000,Órgão da Câmara dos Deputados,,,2026-06-01 00:27:13
537457,https://dadosabertos.camara.leg.br/api/v2/orgaos/537457,COPAR,Corregedoria Parlamentar,CORREGEDORIA PARLAMENTAR,13,Corregedoria,CORREGEDORIA PARLAMENTAR,,2026-06-01 00:27:13
